year,event_id,source_record_id,state,start_date,end_date,canonical_district,evidence_scope,evidence_type,source_class,source_title,source_url,evidence_note,boundary_note,circularity_risk,merge_rule,origin
2019,E092,,West Bengal,,,Birbhum,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Cooch Behar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Dakshin Dinajpur,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Darjeeling,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,East Medinipur,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Hooghly,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Howrah,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Jalpaiguri,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Jhargram,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Kalimpong,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Kolkata,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Malda,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Murshidabad,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Nadia,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,North 24 Parganas,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Paschim Bardhaman,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Purba Bardhaman,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Purulia,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,South 24 Parganas,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,Uttar Dinajpur,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E092,,West Bengal,,,West Medinipur,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 27 Sep 2019",https://reliefweb.int/attachments/7977b2bf-2ff4-3262-a0ef-c8d36e4411e7/Situation%20report%20as%20on%2027.09.2019%20at%201800%20Hrs.pdf,Official MHA cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2019,E093,2019-0383-IND,Kerala,2019-08-12,2019-08-15,Alappuzha,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,MHA/NERC explicitly lists these Kerala districts as worst affected during the event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E093,2019-0383-IND,Kerala,2019-08-12,2019-08-15,Ernakulam,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,MHA/NERC explicitly lists these Kerala districts as worst affected during the event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E093,2019-0383-IND,Kerala,2019-08-12,2019-08-15,Idukki,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,MHA/NERC explicitly lists these Kerala districts as worst affected during the event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E093,2019-0383-IND,Kerala,2019-08-12,2019-08-15,Kannur,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,MHA/NERC explicitly lists these Kerala districts as worst affected during the event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E093,2019-0383-IND,Kerala,2019-08-12,2019-08-15,Kasaragod,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,MHA/NERC explicitly lists these Kerala districts as worst affected during the event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E093,2019-0383-IND,Kerala,2019-08-12,2019-08-15,Kottayam,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,MHA/NERC explicitly lists these Kerala districts as worst affected during the event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E093,2019-0383-IND,Kerala,2019-08-12,2019-08-15,Kozhikode,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,MHA/NERC explicitly lists these Kerala districts as worst affected during the event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E093,2019-0383-IND,Kerala,2019-08-12,2019-08-15,Malappuram,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,MHA/NERC explicitly lists these Kerala districts as worst affected during the event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E093,2019-0383-IND,Kerala,2019-08-12,2019-08-15,Pathanamthitta,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,MHA/NERC explicitly lists these Kerala districts as worst affected during the event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E093,2019-0383-IND,Kerala,2019-08-12,2019-08-15,Thrissur,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,MHA/NERC explicitly lists these Kerala districts as worst affected during the event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E093,2019-0383-IND,Kerala,2019-08-12,2019-08-15,Wayanad,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,MHA/NERC explicitly lists these Kerala districts as worst affected during the event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E094,2019-0383-IND,Maharashtra,2019-08-12,2019-08-15,Kolhapur,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC Maharashtra flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,Official MHA/NERC flood reporting explicitly identifies the district as worst affected.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E094,2019-0383-IND,Maharashtra,2019-08-12,2019-08-15,Sangli,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC Maharashtra flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,Official MHA/NERC flood reporting explicitly identifies the district as worst affected.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E095,2019-0383-IND,Odisha,2019-08-12,2019-08-15,Balangir,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC Odisha flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,Official MHA/NERC report identifies district during event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E095,2019-0383-IND,Odisha,2019-08-12,2019-08-15,Kalahandi,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC Odisha flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,Official MHA/NERC report identifies district during event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E095,2019-0383-IND,Odisha,2019-08-12,2019-08-15,Kandhamal,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC Odisha flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,Official MHA/NERC report identifies district during event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E095,2019-0383-IND,Odisha,2019-08-12,2019-08-15,Nuapada,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC Odisha flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,Official MHA/NERC report identifies district during event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E095,2019-0383-IND,Odisha,2019-08-12,2019-08-15,Subarnapur,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC Odisha flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,Official MHA/NERC report identifies district during event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E096,2019-0383-IND,West Bengal,2019-08-12,2019-08-15,Birbhum,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC West Bengal flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,Official MHA/NERC report identifies district as worst affected.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E096,2019-0383-IND,West Bengal,2019-08-12,2019-08-15,Darjeeling,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC West Bengal flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,Official MHA/NERC report identifies district as worst affected.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E096,2019-0383-IND,West Bengal,2019-08-12,2019-08-15,Kalimpong,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC West Bengal flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,Official MHA/NERC report identifies district as worst affected.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E096,2019-0383-IND,West Bengal,2019-08-12,2019-08-15,Nadia,exact_event_dates,direct_disaster_impact,official_government,"MHA/NERC West Bengal flood situation, 14 Aug 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW456,Official MHA/NERC report identifies district as worst affected.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E098,2019-0499-IND,Kerala,2019-10-19,2019-10-23,Alappuzha,official_cumulative_overlapping_event,seasonal_cumulative,official_government,"MHA/NERC Kerala flood/heavy-rain cumulative report, late Oct 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW426,"Official cumulative list since 16 Oct overlaps E098; appropriate relaxed tier, not strict event attribution.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E098,2019-0499-IND,Kerala,2019-10-19,2019-10-23,Ernakulam,official_cumulative_overlapping_event,seasonal_cumulative,official_government,"MHA/NERC Kerala flood/heavy-rain cumulative report, late Oct 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW426,"Official cumulative list since 16 Oct overlaps E098; appropriate relaxed tier, not strict event attribution.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E098,2019-0499-IND,Kerala,2019-10-19,2019-10-23,Kannur,official_cumulative_overlapping_event,seasonal_cumulative,official_government,"MHA/NERC Kerala flood/heavy-rain cumulative report, late Oct 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW426,"Official cumulative list since 16 Oct overlaps E098; appropriate relaxed tier, not strict event attribution.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E098,2019-0499-IND,Kerala,2019-10-19,2019-10-23,Kasaragod,official_cumulative_overlapping_event,seasonal_cumulative,official_government,"MHA/NERC Kerala flood/heavy-rain cumulative report, late Oct 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW426,"Official cumulative list since 16 Oct overlaps E098; appropriate relaxed tier, not strict event attribution.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E098,2019-0499-IND,Kerala,2019-10-19,2019-10-23,Kollam,official_cumulative_overlapping_event,seasonal_cumulative,official_government,"MHA/NERC Kerala flood/heavy-rain cumulative report, late Oct 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW426,"Official cumulative list since 16 Oct overlaps E098; appropriate relaxed tier, not strict event attribution.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E098,2019-0499-IND,Kerala,2019-10-19,2019-10-23,Kottayam,official_cumulative_overlapping_event,seasonal_cumulative,official_government,"MHA/NERC Kerala flood/heavy-rain cumulative report, late Oct 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW426,"Official cumulative list since 16 Oct overlaps E098; appropriate relaxed tier, not strict event attribution.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E098,2019-0499-IND,Kerala,2019-10-19,2019-10-23,Palakkad,official_cumulative_overlapping_event,seasonal_cumulative,official_government,"MHA/NERC Kerala flood/heavy-rain cumulative report, late Oct 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW426,"Official cumulative list since 16 Oct overlaps E098; appropriate relaxed tier, not strict event attribution.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E098,2019-0499-IND,Kerala,2019-10-19,2019-10-23,Thiruvananthapuram,official_cumulative_overlapping_event,seasonal_cumulative,official_government,"MHA/NERC Kerala flood/heavy-rain cumulative report, late Oct 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW426,"Official cumulative list since 16 Oct overlaps E098; appropriate relaxed tier, not strict event attribution.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E098,2019-0499-IND,Kerala,2019-10-19,2019-10-23,Thrissur,official_cumulative_overlapping_event,seasonal_cumulative,official_government,"MHA/NERC Kerala flood/heavy-rain cumulative report, late Oct 2019",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW426,"Official cumulative list since 16 Oct overlaps E098; appropriate relaxed tier, not strict event attribution.",,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E099,2019-0499-IND,Tamil Nadu,2019-10-19,2019-10-23,Nilgiris,same_event_period_broad,rain_landslide_proxy,official_quoted_media,"Tamil Nadu northeast-monsoon rain impacts, Oct 2019",https://www.thehindu.com/news/national/tamil-nadu/heavy-rain-lashes-parts-of-tamil-nadu/article29753983.ece,Heavy-rain/landslide geography during event; flood-specific attribution weak.,,news_used_for_geography_only; do not use article itself in coverage outcome validation,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2019,E100,2019-0574-IND,Puducherry,2019-11-29,2019-12-04,Puducherry,exact_event_dates,direct_disaster_impact,official_government,"Puducherry administration / IMD northeast monsoon episode, Dec 2019",https://pib.gov.in/PressReleasePage.aspx?PRID=1594609,Puducherry itself is a district-level UT geography and was directly under the event-period heavy-rain/flood episode.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2020,E104,2020-0206-IND,Sikkim,2020-05-24,2020-05-26,Mangan,exact_event_dates,rain_landslide_proxy,official_quoted_media,"Sikkim North district landslide/evacuations, 24 May 2020",https://www.business-standard.com/article/pti-stories/woman-killed-in-sikkim-landslide-120052400716_1.html,"Incessant rain triggered fatal landslide, house damage and evacuations in then North Sikkim district.",North Sikkim/North District is now Mangan; Census 2011 crosswalk required.,news_used_for_geography_only; do not use article itself in coverage outcome validation,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2020,E106,2020-0304-IND,Arunachal Pradesh,2020-06-01,2020-08-16,East Siang,within_long_event_window,direct_disaster_impact,official_government,MHA/CWC 2020 monsoon flood reporting,https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,River/flood or response evidence in district during long June-August event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2020,E106,2020-0304-IND,Arunachal Pradesh,2020-06-01,2020-08-16,Namsai,within_long_event_window,direct_disaster_impact,official_government,MHA/CWC 2020 monsoon flood reporting,https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,River/flood or response evidence in district during long June-August event.,,none,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2020,E107,,Assam,,,Baksa,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Barpeta,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Biswanath,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Bongaigaon,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Cachar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Charaideo,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Chirang,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Darrang,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Dhemaji,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Dhubri,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Dibrugarh,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2020,E107,,Assam,,,Goalpara,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 22 Jul 2020",https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW368,Official MHA cumulative Assam flood district list; event may cover a subset of the season.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
