event_id,left_id,right_id,left_source,right_source,overlap_fraction_of_smaller,overlap_km2,warning
E166,E166::surat,E166::tapi,GAUL_reference,GB2021_reference,0.974441,3131.258,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E170,E170::palghar,E170::thane,GB2021_reference,GAUL_reference,0.96921,5175.062,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E171,E171::fazilka,E171::firozpur,GB2021_reference,GAUL_reference,0.965878,3146.382,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E171,E171::tarn%20taran,E171::kapurthala,GB2021_reference,GAUL_reference,0.032177,53.364,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E174,E174::faridabad,E174::palwal,GAUL_reference,GB2021_reference,0.955532,1285.056,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E176,E176::sas%20nagar,E176::patiala,GB2021_reference,GAUL_reference,0.338376,372.971,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E176,E176::sas%20nagar,E176::rupnagar,GB2021_reference,GAUL_reference,0.570178,626.977,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E176,E176::sbs%20nagar,E176::hoshiarpur,GB2021_reference,GAUL_reference,0.018477,23.573,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E176,E176::sbs%20nagar,E176::rupnagar,GB2021_reference,GAUL_reference,0.029777,38.04,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E179,E179::kanyakumari,E179::kanniyakumari,GB2021_reference,GAUL_reference,0.964422,1535.28,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E179,E179::tenkasi,E179::thoothukudi,GB2021_reference,GAUL_reference,0.022547,64.683,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E179,E179::thoothukkudi,E179::thoothukudi,GB2021_reference,GAUL_reference,0.942091,4459.796,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E179,E179::tirunelveli,E179::thoothukudi,GB2021_reference,GAUL_reference,0.050381,190.193,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::biswanath,E180::golaghat,GB2021_reference,GAUL_reference,0.039791,71.373,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::biswanath,E180::sonitpur,GB2021_reference,GAUL_reference,0.864095,1549.286,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::darrang,E180::tamulpur,GAUL_reference,OSM_reference,0.012116,10.407,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::darrang,E180::udalguri,GAUL_reference,GB2021_reference,0.899211,1845.907,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::jorhat,E180::majuli,GAUL_reference,GB2021_reference,0.745795,930.79,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::jorhat,E180::sivasagar,GAUL_reference,GB2021_reference,0.02156,32.874,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::majuli,E180::golaghat,GB2021_reference,GAUL_reference,0.223991,279.973,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::majuli,E180::lakhimpur,GB2021_reference,GAUL_reference,0.021383,26.658,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::morigaon,E180::nagaon,GB2021_reference,GAUL_reference,0.029263,44.046,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::tamulpur,E180::nalbari,OSM_reference,GAUL_reference,0.672664,577.296,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::tamulpur,E180::kamrup,OSM_reference,GAUL_reference,0.304442,261.525,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E180,E180::udalguri,E180::sonitpur,GB2021_reference,GAUL_reference,0.032417,66.585,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E181,E181::south%20west%20garo%20hills,E181::west%20garo%20hills,GB2021_reference,GAUL_reference,0.995933,582.47,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E181,E181::west%20jaintia%20hills,E181::east%20khasi%20hills,GB2021_reference,GAUL_reference,0.017885,30.88,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E182,E182::biswanath,E182::golaghat,GB2021_reference,GAUL_reference,0.039791,71.373,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E182,E182::dhubri,E182::goalpara,GB2021_reference,GAUL_reference,0.013315,23.8,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E182,E182::kamrup%20metropolitan,E182::kamrup,GB2021_reference,GAUL_reference,0.986026,1113.615,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E182,E182::majuli,E182::jorhat,GB2021_reference,GAUL_reference,0.745795,930.79,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E182,E182::majuli,E182::golaghat,GB2021_reference,GAUL_reference,0.223991,279.973,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E182,E182::morigaon,E182::nagaon,GB2021_reference,GAUL_reference,0.029263,44.046,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E182,E182::sivasagar,E182::jorhat,GB2021_reference,GAUL_reference,0.02156,32.874,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E183,E183::ayodhya,E183::barabanki,GB2021_reference,GAUL_reference,0.198527,529.87,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E183,E183::ayodhya,E183::sultanpur,GB2021_reference,GAUL_reference,0.012496,33.411,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E183,E183::budaun,E183::shahjahanpur,GB2021_reference,GAUL_reference,0.012603,53.497,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E183,E183::balrampur,E183::shrawasti,GAUL_reference,GB2021_reference,0.030634,59.684,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E185,E185::gomati,E185::south%20tripura,GB2021_reference,GAUL_reference,0.986984,1593.171,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E185,E185::gomati,E185::west%20tripura,GB2021_reference,GAUL_reference,0.010832,17.458,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E185,E185::khowai,E185::dhalai,GB2021_reference,GAUL_reference,0.049552,51.741,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E185,E185::khowai,E185::west%20tripura,GB2021_reference,GAUL_reference,0.940499,981.7,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E185,E185::sepahijala,E185::south%20tripura,GB2021_reference,GAUL_reference,0.035452,37.897,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E185,E185::sepahijala,E185::west%20tripura,GB2021_reference,GAUL_reference,0.958996,1024.833,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E185,E185::unakoti,E185::north%20tripura,GB2021_reference,GAUL_reference,0.983768,645.812,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::ahmedabad,E186::surendranagar,GB2021_reference,GAUL_reference,0.029279,212.271,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::botad,E186::amreli,GB2021_reference,GAUL_reference,0.014048,36.996,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::botad,E186::rajkot,GB2021_reference,GAUL_reference,0.016261,42.748,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::botad,E186::surendranagar,GB2021_reference,GAUL_reference,0.016179,42.462,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::devbhumi%20dwarka,E186::jamnagar,GB2021_reference,GAUL_reference,0.953073,4107.206,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::mahisagar,E186::kheda,GB2021_reference,GAUL_reference,0.227561,569.652,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::mahisagar,E186::dahod,GB2021_reference,GAUL_reference,0.392519,981.602,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::morbi,E186::rajkot,GB2021_reference,GAUL_reference,0.718274,3473.294,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::morbi,E186::surendranagar,GB2021_reference,GAUL_reference,0.242551,1171.029,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::morbi,E186::jamnagar,GB2021_reference,GAUL_reference,0.013557,65.558,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::panchmahal,E186::dahod,GB2021_reference,GAUL_reference,0.177052,588.278,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E186,E186::panchmahal,E186::vadodara,GB2021_reference,GAUL_reference,0.010956,36.434,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E188,E188::gomati,E188::west%20tripura,GB2021_reference,GAUL_reference,0.010832,17.458,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E188,E188::gomati,E188::south%20tripura,GB2021_reference,GAUL_reference,0.986984,1593.171,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E188,E188::khowai,E188::dhalai,GB2021_reference,GAUL_reference,0.049552,51.741,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E188,E188::khowai,E188::west%20tripura,GB2021_reference,GAUL_reference,0.940499,981.7,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E188,E188::sepahijala,E188::west%20tripura,GB2021_reference,GAUL_reference,0.958996,1024.833,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E188,E188::sepahijala,E188::south%20tripura,GB2021_reference,GAUL_reference,0.035452,37.897,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E188,E188::unakoti,E188::north%20tripura,GB2021_reference,GAUL_reference,0.983768,645.812,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E189,E189::north%20garo%20hills,E189::east%20garo%20hills,GB2021_reference,GAUL_reference,0.960226,1006.773,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E189,E189::north%20garo%20hills,E189::west%20garo%20hills,GB2021_reference,GAUL_reference,0.015597,16.351,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E189,E189::south%20west%20garo%20hills,E189::west%20garo%20hills,GB2021_reference,GAUL_reference,0.995933,582.47,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E190,E190::lohit,E190::namsai,GAUL_reference,GB2021_reference,0.969705,1240.376,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E191,E191::sribhumi%20%28karimganj%29,E191::hailakandi,GB2021_reference,GAUL_reference,0.021838,29.113,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E192,E192::imphal%20east,E192::senapati,GB2021_reference,GAUL_reference,0.166422,62.83,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E192,E192::imphal%20west,E192::bishnupur,GB2021_reference,GAUL_reference,0.151301,72.706,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E192,E192::imphal%20west,E192::senapati,GB2021_reference,GAUL_reference,0.048902,24.619,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E192,E192::kangpokpi,E192::senapati,GB2021_reference,GAUL_reference,0.827488,1507.143,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E192,E192::kangpokpi,E192::tamenglong,GB2021_reference,GAUL_reference,0.053289,96.96,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E192,E192::noney,E192::tamenglong,GB2021_reference,GAUL_reference,0.971611,1066.094,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E193,E193::eastern%20west%20khasi%20hills,E193::east%20khasi%20hills,OSM_reference,GAUL_reference,0.011943,14.669,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E193,E193::eastern%20west%20khasi%20hills,E193::west%20khasi%20hills,OSM_reference,GAUL_reference,0.986407,1210.465,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E193,E193::north%20garo%20hills,E193::east%20garo%20hills,GB2021_reference,GAUL_reference,0.960226,1006.773,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E193,E193::north%20garo%20hills,E193::west%20garo%20hills,GB2021_reference,GAUL_reference,0.015597,16.351,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E193,E193::south%20west%20garo%20hills,E193::west%20garo%20hills,GB2021_reference,GAUL_reference,0.995933,582.47,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E193,E193::south%20west%20khasi%20hills,E193::east%20khasi%20hills,GB2021_reference,GAUL_reference,0.060654,81.411,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E193,E193::south%20west%20khasi%20hills,E193::west%20khasi%20hills,GB2021_reference,GAUL_reference,0.93463,1254.428,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E193,E193::east%20khasi%20hills,E193::west%20jaintia%20hills,GAUL_reference,GB2021_reference,0.017885,30.88,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E197,E197::gomati,E197::west%20tripura,GB2021_reference,GAUL_reference,0.010832,17.458,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E197,E197::khowai,E197::west%20tripura,GB2021_reference,GAUL_reference,0.940499,981.7,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E197,E197::unakoti,E197::north%20tripura,GB2021_reference,GAUL_reference,0.983768,645.812,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E201,E201::fazilka,E201::firozpur,GB2021_reference,GAUL_reference,0.965878,3146.382,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E201,E201::gurdaspur,E201::pathankot,GAUL_reference,GB2021_reference,0.896664,896.025,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E201,E201::firozpur,E201::sri%20muktsar%20sahib,GAUL_reference,GB2021_reference,0.010264,26.986,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E203,E203::east%20champaran,E203::gopalganj,GB2021_reference,GAUL_reference,0.069601,142.143,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E203,E203::east%20champaran,E203::sheohar,GB2021_reference,GAUL_reference,0.072964,41.903,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E203,E203::east%20champaran,E203::muzaffarpur,GB2021_reference,GAUL_reference,0.015933,50.698,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E203,E203::east%20champaran,E203::sitamarhi,GB2021_reference,GAUL_reference,0.016109,33.339,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E204,E204::alipurduar,E204::jalpaiguri,GB2021_reference,GAUL_reference,0.985174,2759.042,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
