event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,aoi_match_status
E117::kalimpong,E117,2020-0304-IND,West Bengal,Kalimpong,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Kalimpong\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 844, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E117::kolkata,E117,2020-0304-IND,West Bengal,Kolkata,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Kolkata\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 845, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E117::malda,E117,2020-0304-IND,West Bengal,Malda,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Malda\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 846, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E117::murshidabad,E117,2020-0304-IND,West Bengal,Murshidabad,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Murshidabad\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 847, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E117::nadia,E117,2020-0304-IND,West Bengal,Nadia,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Nadia\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 848, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E117::north%2024%20parganas,E117,2020-0304-IND,West Bengal,North 24 Parganas,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""North 24 Parganas\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 849, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E117::paschim%20bardhaman,E117,2020-0304-IND,West Bengal,Paschim Bardhaman,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Paschim Bardhaman\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 850, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E117::purba%20bardhaman,E117,2020-0304-IND,West Bengal,Purba Bardhaman,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Purba Bardhaman\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 851, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E117::purulia,E117,2020-0304-IND,West Bengal,Purulia,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Purulia\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 852, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E117::south%2024%20parganas,E117,2020-0304-IND,West Bengal,South 24 Parganas,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""South 24 Parganas\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 853, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E117::uttar%20dinajpur,E117,2020-0304-IND,West Bengal,Uttar Dinajpur,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""Uttar Dinajpur\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 854, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E117::west%20medinipur,E117,2020-0304-IND,West Bengal,West Medinipur,2020-06-01,2020-08-16,start:month|end:day,external_recovery,"[""{\""canonical_district\"": \""West Medinipur\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E117\"", \""evidence_note\"": \""Official MHA affected-district list; cumulative within the monsoon season.\"", \""evidence_scope\"": \""seasonal_or_cumulative\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 855, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 5 Aug 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW321\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""West Bengal\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1511"", ""gadm:IND.36_1"", ""location:(?<![A-Za-z])West\\ Bengal(?![A-Za-z])""]",district,pending
E118::east%20godavari,E118,2020-0446-IND,Andhra Pradesh,East Godavari,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""East Godavari\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E118\"", \""evidence_note\"": \""NDRF/CWC/state response identifies district in October flood episode.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 856, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF southern India flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Andhra Pradesh\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1485"", ""gadm:IND.2_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,pending
E118::guntur,E118,2020-0446-IND,Andhra Pradesh,Guntur,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Guntur\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E118\"", \""evidence_note\"": \""NDRF/CWC/state response identifies district in October flood episode.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 857, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF southern India flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Andhra Pradesh\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1485"", ""gadm:IND.2_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,pending
E118::krishna,E118,2020-0446-IND,Andhra Pradesh,Krishna,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Krishna\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E118\"", \""evidence_note\"": \""NDRF/CWC/state response identifies district in October flood episode.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 858, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF southern India flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Andhra Pradesh\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1485"", ""gadm:IND.2_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,pending
E118::kurnool,E118,2020-0446-IND,Andhra Pradesh,Kurnool,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Kurnool\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E118\"", \""evidence_note\"": \""NDRF/CWC/state response identifies district in October flood episode.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 859, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF southern India flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Andhra Pradesh\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1485"", ""gadm:IND.2_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,pending
E118::nellore,E118,2020-0446-IND,Andhra Pradesh,Nellore,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Nellore\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E118\"", \""evidence_note\"": \""NDRF/CWC/state response identifies district in October flood episode.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 860, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF southern India flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Andhra Pradesh\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1485"", ""gadm:IND.2_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,pending
E118::srikakulam,E118,2020-0446-IND,Andhra Pradesh,Srikakulam,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Srikakulam\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E118\"", \""evidence_note\"": \""NDRF/CWC/state response identifies district in October flood episode.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 861, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF southern India flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Andhra Pradesh\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1485"", ""gadm:IND.2_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,pending
E118::visakhapatnam,E118,2020-0446-IND,Andhra Pradesh,Visakhapatnam,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Visakhapatnam\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E118\"", \""evidence_note\"": \""NDRF/CWC/state response identifies district in October flood episode.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 862, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF southern India flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Andhra Pradesh\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1485"", ""gadm:IND.2_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,pending
E118::west%20godavari,E118,2020-0446-IND,Andhra Pradesh,West Godavari,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""West Godavari\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E118\"", \""evidence_note\"": \""NDRF/CWC/state response identifies district in October flood episode.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 863, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF southern India flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Andhra Pradesh\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1485"", ""gadm:IND.2_1"", ""location:(?<![A-Za-z])Andhra\\ Pradesh(?![A-Za-z])""]",district,pending
E119::kalaburagi,E119,2020-0446-IND,Karnataka,Kalaburagi,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Kalaburagi\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E119\"", \""evidence_note\"": \""Flood rescue/waterlogging or affected-district evidence during event.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 864, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF Karnataka flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Karnataka\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1494"", ""gadm:IND.16_1"", ""location:(?<![A-Za-z])Karnataka(?![A-Za-z])""]",district,pending
E119::koppal,E119,2020-0446-IND,Karnataka,Koppal,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Koppal\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E119\"", \""evidence_note\"": \""Flood rescue/waterlogging or affected-district evidence during event.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 865, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF Karnataka flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Karnataka\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1494"", ""gadm:IND.16_1"", ""location:(?<![A-Za-z])Karnataka(?![A-Za-z])""]",district,pending
E119::raichur,E119,2020-0446-IND,Karnataka,Raichur,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Raichur\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E119\"", \""evidence_note\"": \""Flood rescue/waterlogging or affected-district evidence during event.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 866, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF Karnataka flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Karnataka\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1494"", ""gadm:IND.16_1"", ""location:(?<![A-Za-z])Karnataka(?![A-Za-z])""]",district,pending
E119::vijayapura,E119,2020-0446-IND,Karnataka,Vijayapura,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Vijayapura\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E119\"", \""evidence_note\"": \""Flood rescue/waterlogging or affected-district evidence during event.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 867, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF Karnataka flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Karnataka\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1494"", ""gadm:IND.16_1"", ""location:(?<![A-Za-z])Karnataka(?![A-Za-z])""]",district,pending
E119::yadgir,E119,2020-0446-IND,Karnataka,Yadgir,2020-10-01,2020-10-26,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Yadgir\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2020-10-26\"", \""event_id\"": \""E119\"", \""evidence_note\"": \""Flood rescue/waterlogging or affected-district evidence during event.\"", \""evidence_scope\"": \""exact_event_period\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 868, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2020-0446-IND\"", \""source_title\"": \""MHA/NDRF Karnataka flood response, Oct 2020\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW279\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2020-10-01\"", \""state\"": \""Karnataka\"", \""year\"": \""2020\""}""]",admin_units|gadm|location,"[""admin_units:1494"", ""gadm:IND.16_1"", ""location:(?<![A-Za-z])Karnataka(?![A-Za-z])""]",district,pending
