event_district_id,state,district,baseline_status,aoi_match_status,aoi_source,geometry_id,aoi_match_method,aoi_boundary_year,aoi_historical_boundary_verified,aoi_match_evidence,aoi_boundary_note,review_reason
E111::chikkamagaluru,Karnataka,Chikkamagaluru,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B15550697205080,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E111::belagavi,Karnataka,Belagavi,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B74319098136622,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E111::shivamogga,Karnataka,Shivamogga,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B85389886560116,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E111::vijayapura,Karnataka,Vijayapura,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B40495457052818,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E112::pathanamthitta,Kerala,Pathanamthitta,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B29330052395581,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E113::khandwa,Madhya Pradesh,Khandwa,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B71271011331008,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E113::alirajpur,Madhya Pradesh,Alirajpur,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B35167844027544,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E116::ayodhya,Uttar Pradesh,Ayodhya,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B60320291189162,reviewed_alias,2021.0,False,https://ayodhya.nic.in/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E113::singrauli,Madhya Pradesh,Singrauli,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B50014751336341,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E113::narmadapuram,Madhya Pradesh,Narmadapuram,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B45314020251888,reviewed_alias,2021.0,False,https://narmadapuram.nic.in/en/notice/regarding-changing-the-name-of-hoshangabad-city-and-district-to-narmadapuram/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::alipurduar,West Bengal,Alipurduar,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B23858286755005,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E113::khargone,Madhya Pradesh,Khargone,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B69481535535995,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::cooch%20behar,West Bengal,Cooch Behar,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B64156747739715,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::darjeeling,West Bengal,Darjeeling,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B17109302371020,reviewed_alias,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::east%20medinipur,West Bengal,East Medinipur,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B25373378863054,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::hooghly,West Bengal,Hooghly,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B81857725777974,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::howrah,West Bengal,Howrah,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B22077262393417,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::kalimpong,West Bengal,Kalimpong,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B78458325839103,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::jhargram,West Bengal,Jhargram,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B24861976740713,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::malda,West Bengal,Malda,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B36734405131975,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::paschim%20bardhaman,West Bengal,Paschim Bardhaman,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B60845263086042,reviewed_alias,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::purba%20bardhaman,West Bengal,Purba Bardhaman,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B59121537940607,reviewed_alias,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::west%20medinipur,West Bengal,West Medinipur,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B88812350838807,reviewed_alias,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E117::purulia,West Bengal,Purulia,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B16811573188243,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E119::kalaburagi,Karnataka,Kalaburagi,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B1083016608278,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E119::yadgir,Karnataka,Yadgir,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B84927972855096,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E119::vijayapura,Karnataka,Vijayapura,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B40495457052818,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E118::visakhapatnam,Andhra Pradesh,Visakhapatnam,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B71485440235524,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E120::bauda,Odisha,Bauda,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B84772375641700,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E122::east%20champaran,Bihar,East Champaran,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B49017555803526,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E121::ranga%20reddy,Telangana,Ranga Reddy,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B31175522938788,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E120::nabarangapur,Odisha,Nabarangapur,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B99037046327658,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E125::belagavi,Karnataka,Belagavi,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B74319098136622,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E125::shivamogga,Karnataka,Shivamogga,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B85389886560116,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E122::west%20champaran,Bihar,West Champaran,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B17762399278073,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E125::chikkamagaluru,Karnataka,Chikkamagaluru,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B15550697205080,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E125::uttara%20kannada,Karnataka,Uttara Kannada,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B79180273895456,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E126::pathanamthitta,Kerala,Pathanamthitta,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B29330052395581,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E127::raigad,Maharashtra,Raigad,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B99895802074414,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E131::cooch%20behar,West Bengal,Cooch Behar,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B64156747739715,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E128::gomati,Tripura,Gomati,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B94126463611805,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E129::budaun,Uttar Pradesh,Budaun,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B84679668760735,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E129::ayodhya,Uttar Pradesh,Ayodhya,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B60320291189162,reviewed_alias,2021.0,False,https://ayodhya.nic.in/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E135::belagavi,Karnataka,Belagavi,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B74319098136622,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E135::shivamogga,Karnataka,Shivamogga,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B85389886560116,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E131::darjeeling,West Bengal,Darjeeling,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B17109302371020,reviewed_alias,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E133::lahaul%20and%20spiti,Himachal Pradesh,Lahaul and Spiti,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B75359793481950,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E135::chikkamagaluru,Karnataka,Chikkamagaluru,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B15550697205080,census_label_alias,2021.0,False,https://assets.publishing.service.gov.uk/media/5a7e0e2d40f0b62305b80813/Karnataka_State_India_Name_Changes_20141112.pdf,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E141::anantnag,Jammu and Kashmir,Anantnag,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B6393836306469,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E141::bandipora,Jammu and Kashmir,Bandipora,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B41744580856133,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E141::ganderbal,Jammu and Kashmir,Ganderbal,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B20504715877560,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E141::kishtwar,Jammu and Kashmir,Kishtwar,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B20458430922604,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E135::uttara%20kannada,Karnataka,Uttara Kannada,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B79180273895456,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E138::east%20medinipur,West Bengal,East Medinipur,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B25373378863054,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E140::lahaul%20and%20spiti,Himachal Pradesh,Lahaul and Spiti,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B75359793481950,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E138::hooghly,West Bengal,Hooghly,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B81857725777974,census_label_alias,2021.0,False,https://censusindia.gov.in/nada/index.php/catalog/42557,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E138::west%20medinipur,West Bengal,West Medinipur,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B88812350838807,reviewed_alias,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E139::chirang,Assam,Chirang,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B56012535339305,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
E142::devbhumi%20dwarka,Gujarat,Devbhumi Dwarka,OK,matched,geoBoundaries/gbOpen/IND/ADM2/2021@8bef6929fd65432e7dc775e7c44473e84efff064ebddbfd6b834e6291546db40,76128533B74381554567803,exact_or_spacing,2021.0,False,https://www.geoboundaries.org/api/current/gbOpen/IND/ADM2/,"District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution.","District identity matched; 2021 reference geometry, NOT event-year boundary equivalence. No parent substitution."
